"uid","value","metric","epoch","dia","mes","año"
0,5.309,0,1715009929247,6,5,2024
0,7.602,0,1715009929247,6,5,2024
0,5.277,0,1715009929247,6,5,2024
0,6.126,0,1715009929247,6,5,2024
0,4.989,0,1715009929247,6,5,2024
0,10.542,0,1715009929247,6,5,2024
0,20.343,0,1715009929247,6,5,2024
0,13.792,0,1715009929247,6,5,2024
